,Unnamed: 0,ISO3,Area,AREA_CONT,Element,Year,Unit,Value,TOTAL,CONS_AGUA_LITROS_DIA,EQUIVALENCIA L/M3,LITROS_TOTAL_POBLACION,M3,M3_YEAR,COBERTURA DE AGUA,PERSONAS_AGUA,BASE
642,642,GAB,Gabon,Sub-Saharan Africa,Total Population,2021,1000,2278.825,2278825,47,1000,107104775.0,107104.775,39093242.88,0.3,,2172579.0
643,643,GAB,Gabon,Sub-Saharan Africa,Total Population,2022,1000,2331.533,2331533,47,1000,109582051.0,109582.051,39997448.62,0.3,,2172579.0
644,644,GAB,Gabon,Sub-Saharan Africa,Total Population,2023,1000,2383.902,2383902,47,1000,112043394.0,112043.394,40895838.81,0.3,,2172579.0
645,645,GAB,Gabon,Sub-Saharan Africa,Total Population,2024,1000,2435.944,2435944,47,1000,114489368.0,114489.368,41788619.32,0.3,,2172579.0
646,646,GAB,Gabon,Sub-Saharan Africa,Total Population,2025,1000,2487.682,2487682,47,1000,116921054.0,116921.054,42676184.71,0.3,,2172579.0
647,647,GAB,Gabon,Sub-Saharan Africa,Total Population,2026,1000,2539.206,2539206,47,1000,119342682.0,119342.682,43560078.93,0.3,,2172579.0
648,648,GAB,Gabon,Sub-Saharan Africa,Total Population,2027,1000,2590.621,2590621,47,1000,121759187.0,121759.187,44442103.26,0.3,,2172579.0
649,649,GAB,Gabon,Sub-Saharan Africa,Total Population,2028,1000,2641.957,2641957,47,1000,124171979.0,124171.979,45322772.34,0.3,,2172579.0
650,650,GAB,Gabon,Sub-Saharan Africa,Total Population,2029,1000,2693.222,2693222,47,1000,126581434.0,126581.434,46202223.41,0.3,,2172579.0
651,651,GAB,Gabon,Sub-Saharan Africa,Total Population,2030,1000,2744.451,2744451,47,1000,128989197.0,128989.197,47081056.91,0.3,,2172579.0
652,652,GAB,Gabon,Sub-Saharan Africa,Total Population,2031,1000,2795.685,2795685,47,1000,131397195.0,131397.195,47959976.18,0.3,,2172579.0
653,653,GAB,Gabon,Sub-Saharan Africa,Total Population,2032,1000,2846.956,2846956,47,1000,133806932.0,133806.932,48839530.18,0.3,,2172579.0
654,654,GAB,Gabon,Sub-Saharan Africa,Total Population,2033,1000,2898.358,2898358,47,1000,136222826.0,136222.826,49721331.49,0.3,,2172579.0
655,655,GAB,Gabon,Sub-Saharan Africa,Total Population,2034,1000,2949.954,2949954,47,1000,138647838.0,138647.838,50606460.87,0.3,,2172579.0
656,656,GAB,Gabon,Sub-Saharan Africa,Total Population,2035,1000,3001.789,3001789,47,1000,141084083.0,141084.083,51495690.3,0.3,,2172579.0
657,657,GAB,Gabon,Sub-Saharan Africa,Total Population,2036,1000,3053.905,3053905,47,1000,143533535.0,143533.535,52389740.28,0.3,,2172579.0
658,658,GAB,Gabon,Sub-Saharan Africa,Total Population,2037,1000,3106.292,3106292,47,1000,145995724.0,145995.724,53288439.26,0.3,,2172579.0
659,659,GAB,Gabon,Sub-Saharan Africa,Total Population,2038,1000,3158.993,3158993,47,1000,148472671.0,148472.671,54192524.92,0.3,,2172579.0
660,660,GAB,Gabon,Sub-Saharan Africa,Total Population,2039,1000,3212.03,3212030,47,1000,150965410.0,150965.41,55102374.65,0.3,,2172579.0
661,661,GAB,Gabon,Sub-Saharan Africa,Total Population,2040,1000,3265.411,3265411,47,1000,153474317.0,153474.317,56018125.71,0.3,,2172579.0
662,662,GAB,Gabon,Sub-Saharan Africa,Total Population,2041,1000,3319.148,3319148,47,1000,155999956.0,155999.956,56939983.94,0.3,,2172579.0
663,663,GAB,Gabon,Sub-Saharan Africa,Total Population,2042,1000,3373.184,3373184,47,1000,158539648.0,158539.648,57866971.52,0.3,,2172579.0
664,664,GAB,Gabon,Sub-Saharan Africa,Total Population,2043,1000,3427.481,3427481,47,1000,161091607.0,161091.607,58798436.56,0.3,,2172579.0
665,665,GAB,Gabon,Sub-Saharan Africa,Total Population,2044,1000,3481.955,3481955,47,1000,163651885.0,163651.885,59732938.03,0.3,,2172579.0
666,666,GAB,Gabon,Sub-Saharan Africa,Total Population,2045,1000,3536.547,3536547,47,1000,166217709.0,166217.709,60669463.79,0.3,,2172579.0
667,667,GAB,Gabon,Sub-Saharan Africa,Total Population,2046,1000,3591.207,3591207,47,1000,168786729.0,168786.729,61607156.09,0.3,,2172579.0
668,668,GAB,Gabon,Sub-Saharan Africa,Total Population,2047,1000,3645.883,3645883,47,1000,171356501.0,171356.501,62545122.87,0.3,,2172579.0
669,669,GAB,Gabon,Sub-Saharan Africa,Total Population,2048,1000,3700.482,3700482,47,1000,173922654.0,173922.654,63481768.71,0.3,,2172579.0
670,670,GAB,Gabon,Sub-Saharan Africa,Total Population,2049,1000,3754.9,3754900,47,1000,176480300.0,176480.3,64415309.5,0.3,,2172579.0
671,671,GAB,Gabon,Sub-Saharan Africa,Total Population,2050,1000,3809.05,3809050,47,1000,179025350.0,179025.35,65344252.75,0.3,,2172579.0
672,672,GMB,Gambia,Sub-Saharan Africa,Total Population,2019,1000,2347.706,2347706,47,1000,110342182.0,110342.182,40274896.43,0.3,,2347706.0
673,673,GMB,Gambia,Sub-Saharan Africa,Total Population,2020,1000,2416.668,2416668,47,1000,113583396.0,113583.396,41457939.54,0.3,,2347706.0
674,674,GMB,Gambia,Sub-Saharan Africa,Total Population,2021,1000,2486.945,2486945,47,1000,116886415.0,116886.415,42663541.48,0.3,,2347706.0
675,675,GMB,Gambia,Sub-Saharan Africa,Total Population,2022,1000,2558.482,2558482,47,1000,120248654.0,120248.654,43890758.71,0.3,,2347706.0
676,676,GMB,Gambia,Sub-Saharan Africa,Total Population,2023,1000,2631.254,2631254,47,1000,123668938.0,123668.938,45139162.37,0.3,,2347706.0
677,677,GMB,Gambia,Sub-Saharan Africa,Total Population,2024,1000,2705.192,2705192,47,1000,127144024.0,127144.024,46407568.76,0.3,,2347706.0
678,678,GMB,Gambia,Sub-Saharan Africa,Total Population,2025,1000,2780.247,2780247,47,1000,130671609.0,130671.609,47695137.29,0.3,,2347706.0
679,679,GMB,Gambia,Sub-Saharan Africa,Total Population,2026,1000,2856.397,2856397,47,1000,134250659.0,134250.659,49001490.54,0.3,,2347706.0
680,680,GMB,Gambia,Sub-Saharan Africa,Total Population,2027,1000,2933.569,2933569,47,1000,137877743.0,137877.743,50325376.2,0.3,,2347706.0
681,681,GMB,Gambia,Sub-Saharan Africa,Total Population,2028,1000,3011.723,3011723,47,1000,141550981.0,141550.981,51666108.07,0.3,,2347706.0
682,682,GMB,Gambia,Sub-Saharan Africa,Total Population,2029,1000,3090.779,3090779,47,1000,145266613.0,145266.613,53022313.75,0.3,,2347706.0
683,683,GMB,Gambia,Sub-Saharan Africa,Total Population,2030,1000,3170.685,3170685,47,1000,149022195.0,149022.195,54393101.18,0.3,,2347706.0
684,684,GMB,Gambia,Sub-Saharan Africa,Total Population,2031,1000,3251.395,3251395,47,1000,152815565.0,152815.565,55777681.23,0.3,,2347706.0
685,685,GMB,Gambia,Sub-Saharan Africa,Total Population,2032,1000,3332.858,3332858,47,1000,156644326.0,156644.326,57175178.99,0.3,,2347706.0
686,686,GMB,Gambia,Sub-Saharan Africa,Total Population,2033,1000,3415.049,3415049,47,1000,160507303.0,160507.303,58585165.6,0.3,,2347706.0
687,687,GMB,Gambia,Sub-Saharan Africa,Total Population,2034,1000,3497.964,3497964,47,1000,164404308.0,164404.308,60007572.42,0.3,,2347706.0
688,688,GMB,Gambia,Sub-Saharan Africa,Total Population,2035,1000,3581.557,3581557,47,1000,168333179.0,168333.179,61441610.34,0.3,,2347706.0
689,689,GMB,Gambia,Sub-Saharan Africa,Total Population,2036,1000,3665.805,3665805,47,1000,172292835.0,172292.835,62886884.78,0.3,,2347706.0
690,690,GMB,Gambia,Sub-Saharan Africa,Total Population,2037,1000,3750.639,3750639,47,1000,176280033.0,176280.033,64342212.05,0.3,,2347706.0
691,691,GMB,Gambia,Sub-Saharan Africa,Total Population,2038,1000,3836.01,3836010,47,1000,180292470.0,180292.47,65806751.55,0.3,,2347706.0
692,692,GMB,Gambia,Sub-Saharan Africa,Total Population,2039,1000,3921.851,3921851,47,1000,184326997.0,184326.997,67279353.91,0.3,,2347706.0
693,693,GMB,Gambia,Sub-Saharan Africa,Total Population,2040,1000,4008.102,4008102,47,1000,188380794.0,188380.794,68758989.81,0.3,,2347706.0
694,694,GMB,Gambia,Sub-Saharan Africa,Total Population,2041,1000,4094.694,4094694,47,1000,192450618.0,192450.618,70244475.57,0.3,,2347706.0
695,695,GMB,Gambia,Sub-Saharan Africa,Total Population,2042,1000,4181.598,4181598,47,1000,196535106.0,196535.106,71735313.69,0.3,,2347706.0
696,696,GMB,Gambia,Sub-Saharan Africa,Total Population,2043,1000,4268.769,4268769,47,1000,200632143.0,200632.143,73230732.2,0.3,,2347706.0
697,697,GMB,Gambia,Sub-Saharan Africa,Total Population,2044,1000,4356.156,4356156,47,1000,204739332.0,204739.332,74729856.18,0.3,,2347706.0
698,698,GMB,Gambia,Sub-Saharan Africa,Total Population,2045,1000,4443.727,4443727,47,1000,208855169.0,208855.169,76232136.69,0.3,,2347706.0
699,699,GMB,Gambia,Sub-Saharan Africa,Total Population,2046,1000,4531.433,4531433,47,1000,212977351.0,212977.351,77736733.12,0.3,,2347706.0
700,700,GMB,Gambia,Sub-Saharan Africa,Total Population,2047,1000,4619.207,4619207,47,1000,217102729.0,217102.729,79242496.09,0.3,,2347706.0
701,701,GMB,Gambia,Sub-Saharan Africa,Total Population,2048,1000,4706.972,4706972,47,1000,221227684.0,221227.684,80748104.66,0.3,,2347706.0
702,702,GMB,Gambia,Sub-Saharan Africa,Total Population,2049,1000,4794.629,4794629,47,1000,225347563.0,225347.563,82251860.5,0.3,,2347706.0
703,703,GMB,Gambia,Sub-Saharan Africa,Total Population,2050,1000,4882.101,4882101,47,1000,229458747.0,229458.747,83752442.66,0.3,,2347706.0
704,704,GHA,Ghana,Sub-Saharan Africa,Total Population,2019,1000,30417.856,30417856,47,1000,1429639232.0,1429639.232,521818319.7,0.3,,30417856.0
705,705,GHA,Ghana,Sub-Saharan Africa,Total Population,2020,1000,31072.94,31072940,47,1000,1460428180.0,1460428.18,533056285.7,0.3,,30417856.0
706,706,GHA,Ghana,Sub-Saharan Africa,Total Population,2021,1000,31732.129,31732129,47,1000,1491410063.0,1491410.063,544364673.0,0.3,,30417856.0
707,707,GHA,Ghana,Sub-Saharan Africa,Total Population,2022,1000,32395.45,32395450,47,1000,1522586150.0,1522586.15,555743944.8,0.3,,30417856.0
708,708,GHA,Ghana,Sub-Saharan Africa,Total Population,2023,1000,33062.746,33062746,47,1000,1553949062.0,1553949.062,567191407.6,0.3,,30417856.0
709,709,GHA,Ghana,Sub-Saharan Africa,Total Population,2024,1000,33733.898,33733898,47,1000,1585493206.0,1585493.206,578705020.2,0.3,,30417856.0
710,710,GHA,Ghana,Sub-Saharan Africa,Total Population,2025,1000,34408.768,34408768,47,1000,1617212096.0,1617212.096,590282415.0,0.3,,30417856.0
711,711,GHA,Ghana,Sub-Saharan Africa,Total Population,2026,1000,35087.162,35087162,47,1000,1649096614.0,1649096.614,601920264.1,0.3,,30417856.0
712,712,GHA,Ghana,Sub-Saharan Africa,Total Population,2027,1000,35768.89,35768890,47,1000,1681137830.0,1681137.83,613615308.0,0.3,,30417856.0
713,713,GHA,Ghana,Sub-Saharan Africa,Total Population,2028,1000,36453.884,36453884,47,1000,1713332548.0,1713332.548,625366380.0,0.3,,30417856.0
714,714,GHA,Ghana,Sub-Saharan Africa,Total Population,2029,1000,37142.079,37142079,47,1000,1745677713.0,1745677.713,637172365.2,0.3,,30417856.0
715,715,GHA,Ghana,Sub-Saharan Africa,Total Population,2030,1000,37833.419,37833419,47,1000,1778170693.0,1778170.693,649032302.9,0.3,,30417856.0
716,716,GHA,Ghana,Sub-Saharan Africa,Total Population,2031,1000,38527.747,38527747,47,1000,1810804109.0,1810804.109,660943499.8,0.3,,30417856.0
717,717,GHA,Ghana,Sub-Saharan Africa,Total Population,2032,1000,39224.875,39224875,47,1000,1843569125.0,1843569.125,672902730.6,0.3,,30417856.0
718,718,GHA,Ghana,Sub-Saharan Africa,Total Population,2033,1000,39924.665,39924665,47,1000,1876459255.0,1876459.255,684907628.1,0.3,,30417856.0
719,719,GHA,Ghana,Sub-Saharan Africa,Total Population,2034,1000,40626.941,40626941,47,1000,1909466227.0,1909466.227,696955172.9,0.3,,30417856.0
720,720,GHA,Ghana,Sub-Saharan Africa,Total Population,2035,1000,41331.551,41331551,47,1000,1942582897.0,1942582.897,709042757.4,0.3,,30417856.0
721,721,GHA,Ghana,Sub-Saharan Africa,Total Population,2036,1000,42038.252,42038252,47,1000,1975797844.0,1975797.844,721166213.1,0.3,,30417856.0
722,722,GHA,Ghana,Sub-Saharan Africa,Total Population,2037,1000,42746.853,42746853,47,1000,2009102091.0,2009102.091,733322263.2,0.3,,30417856.0
723,723,GHA,Ghana,Sub-Saharan Africa,Total Population,2038,1000,43457.207,43457207,47,1000,2042488729.0,2042488.729,745508386.1,0.3,,30417856.0
724,724,GHA,Ghana,Sub-Saharan Africa,Total Population,2039,1000,44169.219,44169219,47,1000,2075953293.0,2075953.293,757722951.9,0.3,,30417856.0
725,725,GHA,Ghana,Sub-Saharan Africa,Total Population,2040,1000,44882.714,44882714,47,1000,2109487558.0,2109487.558,769962958.7,0.3,,30417856.0
726,726,GHA,Ghana,Sub-Saharan Africa,Total Population,2041,1000,45597.448,45597448,47,1000,2143080056.0,2143080.056,782224220.4,0.3,,30417856.0
727,727,GHA,Ghana,Sub-Saharan Africa,Total Population,2042,1000,46313.072,46313072,47,1000,2176714384.0,2176714.384,794500750.2,0.3,,30417856.0
728,728,GHA,Ghana,Sub-Saharan Africa,Total Population,2043,1000,47029.15,47029150,47,1000,2210370050.0,2210370.05,806785068.3,0.3,,30417856.0
729,729,GHA,Ghana,Sub-Saharan Africa,Total Population,2044,1000,47745.14,47745140,47,1000,2244021580.0,2244021.58,819067876.7,0.3,,30417856.0
730,730,GHA,Ghana,Sub-Saharan Africa,Total Population,2045,1000,48460.553,48460553,47,1000,2277645991.0,2277645.991,831340786.7,0.3,,30417856.0
731,731,GHA,Ghana,Sub-Saharan Africa,Total Population,2046,1000,49175.069,49175069,47,1000,2311228243.0,2311228.243,843598308.7,0.3,,30417856.0
732,732,GHA,Ghana,Sub-Saharan Africa,Total Population,2047,1000,49888.358,49888358,47,1000,2344752826.0,2344752.826,855834781.5,0.3,,30417856.0
733,733,GHA,Ghana,Sub-Saharan Africa,Total Population,2048,1000,50599.949,50599949,47,1000,2378197603.0,2378197.603,868042125.1,0.3,,30417856.0
734,734,GHA,Ghana,Sub-Saharan Africa,Total Population,2049,1000,51309.352,51309352,47,1000,2411539544.0,2411539.544,880211933.6,0.3,,30417856.0
735,735,GHA,Ghana,Sub-Saharan Africa,Total Population,2050,1000,52016.125,52016125,47,1000,2444757875.0,2444757.875,892336624.4,0.3,,30417856.0
736,736,GIN,Guinea,Sub-Saharan Africa,Total Population,2019,1000,12771.246,12771246,47,1000,600248562.0,600248.562,219090725.1,0.3,,12771246.0
737,737,GIN,Guinea,Sub-Saharan Africa,Total Population,2020,1000,13132.795,13132795,47,1000,617241365.0,617241.365,225293098.2,0.3,,12771246.0
738,738,GIN,Guinea,Sub-Saharan Africa,Total Population,2021,1000,13497.244,13497244,47,1000,634370468.0,634370.468,231545220.8,0.3,,12771246.0
739,739,GIN,Guinea,Sub-Saharan Africa,Total Population,2022,1000,13865.691,13865691,47,1000,651687477.0,651687.477,237865929.1,0.3,,12771246.0
740,740,GIN,Guinea,Sub-Saharan Africa,Total Population,2023,1000,14238.722,14238722,47,1000,669219934.0,669219.934,244265275.9,0.3,,12771246.0
741,741,GIN,Guinea,Sub-Saharan Africa,Total Population,2024,1000,14617.781,14617781,47,1000,687035707.0,687035.707,250768033.1,0.3,,12771246.0
742,742,GIN,Guinea,Sub-Saharan Africa,Total Population,2025,1000,15003.843,15003843,47,1000,705180621.0,705180.621,257390926.7,0.3,,12771246.0
743,743,GIN,Guinea,Sub-Saharan Africa,Total Population,2026,1000,15396.572,15396572,47,1000,723638884.0,723638.884,264128192.7,0.3,,12771246.0
744,744,GIN,Guinea,Sub-Saharan Africa,Total Population,2027,1000,15794.992,15794992,47,1000,742364624.0,742364.624,270963087.8,0.3,,12771246.0
745,745,GIN,Guinea,Sub-Saharan Africa,Total Population,2028,1000,16198.77,16198770,47,1000,761342190.0,761342.19,277889899.4,0.3,,12771246.0
746,746,GIN,Guinea,Sub-Saharan Africa,Total Population,2029,1000,16607.521,16607521,47,1000,780553487.0,780553.487,284902022.8,0.3,,12771246.0
747,747,GIN,Guinea,Sub-Saharan Africa,Total Population,2030,1000,17020.915,17020915,47,1000,799983005.0,799983.005,291993796.8,0.3,,12771246.0
748,748,GIN,Guinea,Sub-Saharan Africa,Total Population,2031,1000,17438.695,17438695,47,1000,819618665.0,819618.665,299160812.7,0.3,,12771246.0
749,749,GIN,Guinea,Sub-Saharan Africa,Total Population,2032,1000,17860.687,17860687,47,1000,839452289.0,839452.289,306400085.5,0.3,,12771246.0
750,750,GIN,Guinea,Sub-Saharan Africa,Total Population,2033,1000,18286.68,18286680,47,1000,859473960.0,859473.96,313707995.4,0.3,,12771246.0
751,751,GIN,Guinea,Sub-Saharan Africa,Total Population,2034,1000,18716.463,18716463,47,1000,879673761.0,879673.761,321080922.8,0.3,,12771246.0
752,752,GIN,Guinea,Sub-Saharan Africa,Total Population,2035,1000,19149.86,19149860,47,1000,900043420.0,900043.42,328515848.3,0.3,,12771246.0
753,753,GIN,Guinea,Sub-Saharan Africa,Total Population,2036,1000,19586.679,19586679,47,1000,920573913.0,920573.913,336009478.2,0.3,,12771246.0
754,754,GIN,Guinea,Sub-Saharan Africa,Total Population,2037,1000,20026.717,20026717,47,1000,941255699.0,941255.699,343558330.1,0.3,,12771246.0
755,755,GIN,Guinea,Sub-Saharan Africa,Total Population,2038,1000,20469.807,20469807,47,1000,962080929.0,962080.929,351159539.1,0.3,,12771246.0
756,756,GIN,Guinea,Sub-Saharan Africa,Total Population,2039,1000,20915.798,20915798,47,1000,983042506.0,983042.506,358810514.7,0.3,,12771246.0
757,757,GIN,Guinea,Sub-Saharan Africa,Total Population,2040,1000,21364.534,21364534,47,1000,1004133098.0,1004133.098,366508580.8,0.3,,12771246.0
758,758,GIN,Guinea,Sub-Saharan Africa,Total Population,2041,1000,21815.816,21815816,47,1000,1025343352.0,1025343.352,374250323.5,0.3,,12771246.0
759,759,GIN,Guinea,Sub-Saharan Africa,Total Population,2042,1000,22269.469,22269469,47,1000,1046665043.0,1046665.043,382032740.7,0.3,,12771246.0
760,760,GIN,Guinea,Sub-Saharan Africa,Total Population,2043,1000,22725.447,22725447,47,1000,1068096009.0,1068096.009,389855043.3,0.3,,12771246.0
761,761,GIN,Guinea,Sub-Saharan Africa,Total Population,2044,1000,23183.707,23183707,47,1000,1089634229.0,1089634.229,397716493.6,0.3,,12771246.0
762,762,GIN,Guinea,Sub-Saharan Africa,Total Population,2045,1000,23644.15,23644150,47,1000,1111275050.0,1111275.05,405615393.3,0.3,,12771246.0
763,763,GIN,Guinea,Sub-Saharan Africa,Total Population,2046,1000,24106.626,24106626,47,1000,1133011422.0,1133011.422,413549169.0,0.3,,12771246.0
764,764,GIN,Guinea,Sub-Saharan Africa,Total Population,2047,1000,24570.874,24570874,47,1000,1154831078.0,1154831.078,421513343.5,0.3,,12771246.0
765,765,GIN,Guinea,Sub-Saharan Africa,Total Population,2048,1000,25036.658,25036658,47,1000,1176722926.0,1176722.926,429503868.0,0.3,,12771246.0
766,766,GIN,Guinea,Sub-Saharan Africa,Total Population,2049,1000,25503.726,25503726,47,1000,1198675122.0,1198675.122,437516419.5,0.3,,12771246.0
767,767,GIN,Guinea,Sub-Saharan Africa,Total Population,2050,1000,25971.806,25971806,47,1000,1220674882.0,1220674.882,445546331.9,0.3,,12771246.0
768,768,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2019,1000,1920.922,1920922,47,1000,90283334.0,90283.334,32953416.91,0.3,,1920922.0
769,769,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2020,1000,1968.001,1968001,47,1000,92496047.0,92496.047,33761057.16,0.3,,1920922.0
770,770,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2021,1000,2015.494,2015494,47,1000,94728218.0,94728.218,34575799.57,0.3,,1920922.0
771,771,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2022,1000,2063.367,2063367,47,1000,96978249.0,96978.249,35397060.89,0.3,,1920922.0
772,772,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2023,1000,2111.616,2111616,47,1000,99245952.0,99245.952,36224772.48,0.3,,1920922.0
773,773,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2024,1000,2160.282,2160282,47,1000,101533254.0,101533.254,37059637.71,0.3,,1920922.0
774,774,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2025,1000,2209.377,2209377,47,1000,103840719.0,103840.719,37901862.44,0.3,,1920922.0
775,775,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2026,1000,2258.89,2258890,47,1000,106167830.0,106167.83,38751257.95,0.3,,1920922.0
776,776,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2027,1000,2308.816,2308816,47,1000,108514352.0,108514.352,39607738.48,0.3,,1920922.0
777,777,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2028,1000,2359.168,2359168,47,1000,110880896.0,110880.896,40471527.04,0.3,,1920922.0
778,778,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2029,1000,2409.959,2409959,47,1000,113268073.0,113268.073,41342846.65,0.3,,1920922.0
779,779,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2030,1000,2461.208,2461208,47,1000,115676776.0,115676.776,42222023.24,0.3,,1920922.0
780,780,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2031,1000,2512.926,2512926,47,1000,118107522.0,118107.522,43109245.53,0.3,,1920922.0
